idindikator;mes;god;IDVarijanteStanovnistva;nVarijanteStanovnistva;IDTer;nTer;IDPol;nPol;IDStarGrupa;nStarGrupa;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
180203IND01;00;2041;4;Constant variant;RS2;SRBIJA – JUG;0;Total;55-59;55–59;198452;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;0;Total;55-59;55–59;215413;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;55-59;55–59;115427;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;55-59;55–59;115427;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;55-59;55–59;115427;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;55-59;55–59;111238;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;0;Total;55-59;55–59;122518;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS22;Region Južne i Istočne Srbije;0;Total;55-59;55–59;89305;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS22;Region Južne i Istočne Srbije;0;Total;55-59;55–59;89305;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS22;Region Južne i Istočne Srbije;0;Total;55-59;55–59;89305;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS22;Region Južne i Istočne Srbije;0;Total;55-59;55–59;87214;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;0;Total;55-59;55–59;92895;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS;REPUBLIC OF SERBIA;0;Total;60-64;60–64;467615;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS;REPUBLIC OF SERBIA;0;Total;60-64;60–64;467616;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS;REPUBLIC OF SERBIA;0;Total;60-64;60–64;467615;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS;REPUBLIC OF SERBIA;0;Total;60-64;60–64;445526;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;0;Total;60-64;60–64;458289;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS1;SRBIJA – SEVER;0;Total;60-64;60–64;258700;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS1;SRBIJA – SEVER;0;Total;60-64;60–64;258701;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS1;SRBIJA – SEVER;0;Total;60-64;60–64;258700;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS1;SRBIJA – SEVER;0;Total;60-64;60–64;246406;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;0;Total;60-64;60–64;247154;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS11;Beogradski region;0;Total;60-64;60–64;134451;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS11;Beogradski region;0;Total;60-64;60–64;134452;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS11;Beogradski region;0;Total;60-64;60–64;134451;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS11;Beogradski region;0;Total;60-64;60–64;128985;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS11;Beogradski region;0;Total;60-64;60–64;123079;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS12;Region Vojvodine;0;Total;60-64;60–64;124249;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS12;Region Vojvodine;0;Total;60-64;60–64;124249;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS12;Region Vojvodine;0;Total;60-64;60–64;124249;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS12;Region Vojvodine;0;Total;60-64;60–64;117421;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS12;Region Vojvodine;0;Total;60-64;60–64;124075;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS2;SRBIJA – JUG;0;Total;60-64;60–64;208915;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS2;SRBIJA – JUG;0;Total;60-64;60–64;208915;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS2;SRBIJA – JUG;0;Total;60-64;60–64;208915;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS2;SRBIJA – JUG;0;Total;60-64;60–64;199120;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;0;Total;60-64;60–64;211135;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;60-64;60–64;119363;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;60-64;60–64;119363;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;60-64;60–64;119363;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;60-64;60–64;112733;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;0;Total;60-64;60–64;120673;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS22;Region Južne i Istočne Srbije;0;Total;60-64;60–64;89552;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS22;Region Južne i Istočne Srbije;0;Total;60-64;60–64;89552;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS22;Region Južne i Istočne Srbije;0;Total;60-64;60–64;89552;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS22;Region Južne i Istočne Srbije;0;Total;60-64;60–64;86387;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;0;Total;60-64;60–64;90462;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS;REPUBLIC OF SERBIA;0;Total;65-69;65–69;434753;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS;REPUBLIC OF SERBIA;0;Total;65-69;65–69;434762;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS;REPUBLIC OF SERBIA;0;Total;65-69;65–69;434752;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS;REPUBLIC OF SERBIA;0;Total;65-69;65–69;403478;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;0;Total;65-69;65–69;428610;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS1;SRBIJA – SEVER;0;Total;65-69;65–69;228434;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS1;SRBIJA – SEVER;0;Total;65-69;65–69;228443;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS1;SRBIJA – SEVER;0;Total;65-69;65–69;228433;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS1;SRBIJA – SEVER;0;Total;65-69;65–69;211866;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;0;Total;65-69;65–69;220535;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS11;Beogradski region;0;Total;65-69;65–69;115508;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS11;Beogradski region;0;Total;65-69;65–69;115517;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS11;Beogradski region;0;Total;65-69;65–69;115507;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS11;Beogradski region;0;Total;65-69;65–69;108322;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS11;Beogradski region;0;Total;65-69;65–69;107276;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS12;Region Vojvodine;0;Total;65-69;65–69;112926;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS12;Region Vojvodine;0;Total;65-69;65–69;112926;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS12;Region Vojvodine;0;Total;65-69;65–69;112926;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS12;Region Vojvodine;0;Total;65-69;65–69;103544;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS12;Region Vojvodine;0;Total;65-69;65–69;113259;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS2;SRBIJA – JUG;0;Total;65-69;65–69;206319;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS2;SRBIJA – JUG;0;Total;65-69;65–69;206319;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS2;SRBIJA – JUG;0;Total;65-69;65–69;206319;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS2;SRBIJA – JUG;0;Total;65-69;65–69;191612;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;0;Total;65-69;65–69;208075;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;65-69;65–69;116795;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;65-69;65–69;116795;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;65-69;65–69;116795;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;65-69;65–69;106871;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;0;Total;65-69;65–69;117993;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS22;Region Južne i Istočne Srbije;0;Total;65-69;65–69;89524;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS22;Region Južne i Istočne Srbije;0;Total;65-69;65–69;89524;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS22;Region Južne i Istočne Srbije;0;Total;65-69;65–69;89524;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS22;Region Južne i Istočne Srbije;0;Total;65-69;65–69;84741;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;0;Total;65-69;65–69;90082;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
